entrust,1
enviable,1
enviably,1
envious,-1
enviously,-1
enviousness,-1
envision,1
envisions,1
envy,-1
epic,1
epidemic,-1
epitome,1
equality,1
equitable,1
equivocal,-1
eradicate,-1
erase,-1
erode,-1
erosion,-1
err,-1
errant,-1
erratic,-1
erratically,-1
erroneous,-1
erroneously,-1
error,-1
erudite,1
escapade,-1
eschew,-1
esoteric,-1
essential,1
especially,1
esteem,1
estranged,-1
established,1
eternal,-1
eternity,1
ethical,1
eulogize,1
euphoria,1
euphoric,1
euphorically,1
evade,-1
evasion,-1
evasive,-1
even,1
evenly,1
eventful,1
everlasting,1
evident,1
evidently,1
evil,-1
evildoer,-1
evils,-1
eviscerate,-1
evocative,1
exacerbate,-1
exacting,-1
exaggerate,-1
exaggeration,-1
exalt,1
exaltation,1
exalted,1
exaltedly,1
exalting,1
exaltingly,1
exasperate,-1
exasperation,-1
exasperating,-1
exasperatingly,-1
exceed,1
exceeding,1
exceedingly,1
excel,1
excellence,1
excellency,1
excellent,1
excellently,1
exceptional,1
exceptionally,1
excessive,-1
excessively,-1
excite,1
excited,1
excitedly,1
excitedness,1
excitement,1
exciting,1
excitingly,1
exclaim,-1
exclude,-1
exclusion,-1
exclusive,1
excoriate,-1
excruciating,-1
excruciatingly,-1
excusable,1
excuse,-1
excuse,1
excuses,-1
execrate,-1
exemplar,1
exemplary,1
exhaust,-1
exhaustion,-1
exhaustive,1
exhaustively,1
exhilarate,1
exhilarating,1
exhilaratingly,1
exhilaration,1
exhort,-1
exile,-1
exonerate,1
exorbitant,-1
exorbitantance,-1
exorbitantly,-1
expansive,1
expedient,-1
expediencies,-1
expel,-1
expensive,-1
experienced,1
expert,1
expertly,1
expire,-1
explicit,1
explicitly,1
explode,-1
exploit,-1
exploitation,-1
expose,-1
exposed,-1
explosive,-1
expressive,1
expropriate,-1
expropriation,-1
expulse,-1
expunge,-1
exquisite,1
exquisitely,1
exterminate,-1
extermination,-1
extinguish,-1
extol,1
extoll,1
extort,-1
extortion,-1
extraneous,-1
extraordinarily,1
extraordinary,1
extravagance,-1
extravagant,-1
extravagantly,-1
extreme,-1
extreme,-1
extremely,-1
extremism,-1
extremist,-1
extremists,-1
exuberance,1
exuberant,1
exuberantly,1
exult,1
exultation,1
exultingly,1
fabricate,-1
fabrication,-1
fabulous,1
fabulously,1
facetious,-1
facetiously,-1
facilitate,1
fading,-1
fail,-1
failing,-1
failure,-1
failures,-1
faint,-1
fainthearted,-1
fair,1
fairly,1
fairness,1
faith,1
faithful,1
faithfully,1
faithfulness,1
faithless,-1
fake,-1
fall,-1
fallacies,-1
fallacious,-1
fallaciously,-1
fallaciousness,-1
fallacy,-1
fallout,-1
FALSE,-1
falsehood,-1
falsely,-1
falsify,-1
falter,-1
famed,1
fame,1
famed,1
famine,-1
famished,-1
famous,1
famously,1
fanatic,-1
fanatical,-1
fanatically,-1
fanaticism,-1
fanatics,-1
fanciful,-1
fancy,1
fanfare,1
fantastic,1
fantastically,1
fantasy,1
farfetched,-1
farfetched,-1
farce,-1
farcical,-1
farcicalyetprovocative,-1
farcically,-1
farsighted,1
fascinate,1
fascinating,1
fascinatingly,1
fascination,1
fascism,-1
fascist,-1
fashionable,1
fashionably,1
fastgrowing,1
fastpaced,1
fastestgrowing,1
fastidious,-1
fastidiously,-1
fastuous,-1
fat,-1
fatal,-1
fatalistic,-1
fatalistically,-1
fatally,-1
fateful,-1
fatefully,-1
fathom,1
fathomless,-1
fatigue,-1
fatty,-1
fatuity,-1
fatuous,-1
fatuously,-1
fault,-1
faulty,-1
favor,1
favor,1
favorable,1
favored,1
favorite,1
fawn,both
fawningly,-1
favour,1
faze,-1
fear,-1
fearful,-1
fearfully,-1
fearless,1
fearlessly,1
fears,-1
fearsome,-1
feasible,1
feasibly,1
feat,1
featly,1
feckless,-1
feeble,-1
feeblely,-1
feebleminded,-1
feign,-1
feint,-1
feisty,1
felicitate,1
felicitous,1
felicity,1
fell,-1
felon,-1
felonious,-1
ferocious,-1
ferociously,-1
ferocity,-1
fertile,1
fervent,1
fervently,1
fervid,1
fervidly,1
fervor,1
feverish,-1
festive,1
fetid,-1
fever,-1
fiasco,-1
fiat,-1
fib,-1
fibber,-1
fickle,-1
fiction,-1
fictional,-1
fictitious,-1
fidelity,1
fidget,-1
fidgety,-1
fiend,-1
fiendish,-1
fierce,-1
fiery,1
fight,-1
figurehead,-1
filth,-1
filthy,-1
finagle,-1
fine,1
fine,-1
finely,1
firstclass,1
firstrate,1
fissures,-1
fist,-1
fit,1
fitting,1
flabbergast,-1
flabbergasted,-1
flagging,-1
flagrant,-1
flagrantly,-1
flair,1
flak,-1
flake,-1
flakey,-1
flaky,-1
flame,1
flash,-1
flashy,-1
flatout,-1
flatter,1
flattering,1
flatteringly,1
flaunt,-1
flaw,-1
flaws,-1
flawed,-1
flawless,1
flawlessly,1
fleer,-1
fleeting,-1
flexible,1
flighty,-1
flimflam,-1
flimsy,-1
flirt,-1
flirty,-1
floored,-1
flounder,-1
floundering,-1
flourish,1
flourishing,1
flout,-1
fluent,1
fluster,-1
foe,-1
fond,1
fondly,1
fondness,1
fool,-1
foolhardy,-1
foolish,-1
foolishly,-1
foolishness,-1
foolproof,1
forbid,-1
forbidden,-1
forbidding,-1
force,-1
forceful,-1
foreboding,-1
forebodingly,-1
foremost,1
foresight,1
forfeit,-1
forgave,1
forged,-1
forget,-1
forgetful,-1
forgetfully,-1
forgetfulness,-1
forgive,1
forgiven,1
forgiveness,1
forgiving,1
forgivingly,1
forlorn,-1
forlornly,-1
formidable,-1
forsake,-1
forsaken,-1
forswear,-1
fortitude,1
fortuitous,1
fortuitously,1
fortunate,1
fortunate,1
fortunately,1
fortune,1
foul,-1
foul,-1
foully,-1
foulness,-1
fractious,-1
fractiously,-1
fracture,-1
fragile,-1
fragmented,-1
fragrant,1
frail,-1
frank,1
frantic,-1
frantically,-1
franticly,-1
fraternize,-1
fraud,-1
fraudulent,-1
fraught,-1
freak,-1
freakish,-1
freakishly,-1
frazzle,-1
frazzled,-1
free,1
freedom,1
freedoms,1
frenetic,-1
frenetically,-1
frenzied,-1
frenzy,-1
fresh,1
fret,-1
fretful,-1
friction,-1
frictions,-1
friend,1
friendliness,1
friendly,1
friends,1
friendship,1
friggin,-1
fright,-1
frighten,-1
frightening,-1
frighteningly,-1
frightful,-1
frightfully,-1
frigid,-1
frivolous,-1
frolic,1
frown,-1
frozen,-1
fruitful,1
fruitless,-1
fruitlessly,-1
fumble,-1
fun,-1
frustrate,-1
frustrated,-1
frustrating,-1
frustratingly,-1
frustration,-1
fudge,-1
fugitive,-1
fulfillment,1
fullblown,-1
fullfledged,1
fulminate,-1
fume,-1
fun,1
functional,1
fundamentalism,-1
funny,1
furious,-1
furiously,-1
furor,-1
fury,-1
fuss,-1
fustigate,-1
fussy,-1
fusty,-1
futile,-1
futilely,-1
futility,-1
fuzzy,-1
gabble,-1
gaff,-1
gaffe,-1
gaiety,1
gaily,1
gain,1
gainful,1
gainfully,1
gainsay,-1
gainsayer,-1
gaga,-1
gaggle,-1
gall,-1
gallant,1
gallantly,1
galling,-1
gallingly,-1
galore,1
gamble,-1
game,-1
gape,-1
garbage,-1
garish,-1
gasp,-1
gauche,-1
gaudy,-1
gawk,-1
gawky,-1
geezer,-1
gem,1
gems,1
generosity,1
generous,1
generously,1
genial,1
genius,1
genocide,-1
gentle,1
genuine,1
germane,1
getrich,-1
ghastly,-1
ghetto,-1
gibber,-1
gibberish,-1
gibe,-1
giddy,1
gifted,1
glad,1
gladden,1
gladly,1
gladness,1
glamorous,1
glare,-1
glaring,-1
glaringly,-1
glee,1
gleeful,1
gleefully,1
glib,-1
glibly,-1
glimmer,1
glimmering,1
glisten,1
glistening,1
glitch,-1
glitter,1
gloat,both
gloatingly,-1
gloom,-1
gloomy,-1
glorify,1
glorious,1
gloriously,1
glory,1
gloss,-1
glossy,1
glow,1
glower,-1
glowing,1
glowingly,1
glum,-1
glut,-1
gnawing,-1
goahead,1
goad,-1
goading,-1
godawful,-1
godgiven,1
goddam,-1
goddamn,-1
godlike,1
gold,1
golden,1
good,1
goodly,1
goodness,1
goodwill,1
goof,-1
gorgeous,1
gorgeously,1
gossip,-1
grace,1
graceful,1
gracefully,1
graceless,-1
gracelessly,-1
gracious,1
graciously,1
graciousness,1
graft,-1
grail,1
grand,1
grandeur,1
grandiose,-1
grapple,-1
grate,-1
grateful,1
gratefully,1
gratification,1
gratify,1
gratifying,1
gratifyingly,1
grating,-1
gratitude,1
gratuitous,-1
gratuitously,-1
grave,-1
gravely,-1
great,1
greatest,1
greatness,1
greed,-1
greedy,-1
greet,1
grief,-1
grievance,-1
grievances,-1
grieve,-1
grieving,-1
grievous,-1
grievously,-1
grill,-1
grim,-1
grimace,-1
grin,1
grind,-1
gripe,-1
grisly,-1
grit,1
gritty,-1
groove,1
gross,-1
grossly,-1
grotesque,-1
grouch,-1
grouchy,-1
groundbreaking,1
groundless,-1
grouse,-1
growl,-1
grudge,-1
grudges,-1
grudging,-1
grudgingly,-1
gruesome,-1
gruesomely,-1
gruff,-1
grumble,-1
guarantee,1
guardian,1
guidance,1
guile,-1
guilt,-1
guiltless,1
guilty,-1
guiltily,-1
gullible,-1
gush,1
gumption,1
gusto,1
gutsy,1
haggard,-1
haggle,-1
hail,1
halcyon,1
hale,1
halfhearted,-1
halfheartedly,-1
hallowed,1
hallucinate,-1
hallucination,-1
hamper,-1
hamstring,-1
hamstrung,-1
handicapped,-1
handily,1
handsome,1
handy,1
hanker,1
hapless,-1
haphazard,-1
happily,1
happiness,1
happy,1
harangue,-1
harass,-1
harassment,-1
harboring,-1
harbors,-1
hard,-1
hardhit,-1
hardline,-1
hardliner,-1
hardworking,1
hardball,-1
harden,-1
hardened,-1
hardheaded,-1
hardhearted,-1
hardier,1
hardliner,-1
hardliners,-1
hardly,-1
hardship,-1
hardships,-1
hardy,1
harm,-1
harmful,-1
harmless,1
harmonious,1
harmoniously,1
harmonize,1
harmony,1
harms,-1
harpy,-1
harridan,-1
harried,-1
harrow,-1
harsh,-1
harshly,-1
hassle,-1
haste,-1
hasty,-1
hasty,-1
hate,-1
hater,-1
hateful,-1
hatefully,-1
hatefulness,-1
haughtily,-1
haughty,-1
hatred,-1
haunt,-1
haunting,-1
haven,1
havoc,-1
hawkish,-1
hazard,-1
hazardous,-1
hazy,-1
headache,-1
headaches,-1
headway,1
heady,1
heal,1
healthful,1
healthy,1
heart,1
heartbreak,-1
heartbreaker,-1
heartbreaking,-1
heartbreakingly,-1
hearten,1
heartening,1
heartfelt,1
heartily,1
heartless,-1
heartrending,-1
heartwarming,1
heathen,-1
heaven,1
heavenly,1
heavily,-1
heavyhanded,-1
heavyhearted,-1
heck,-1
heckle,-1
hectic,-1
hedge,-1
hedonistic,-1
heedless,-1
hegemonism,-1
hegemonistic,-1
hegemony,-1
hegemony,-1
heinous,-1
hell,-1
hellbent,-1
hellion,-1
help,1
helpful,1
helpless,-1
helplessly,-1
helplessness,-1
herald,1
heresy,-1
heretic,-1
heretical,-1
hero,1
heroic,1
heroically,1
heroine,1
heroize,1
heros,1
hesitant,-1
hideous,-1
hideously,-1
hideousness,-1
highquality,1
highlight,1
hilarious,1
hilariously,1
hilariousness,1
hilarity,1
hinder,-1
hindrance,-1
historic,1
hoard,-1
hoax,-1
hobble,-1
hole,-1
hollow,-1
holy,1
homage,1
honest,1
honest,1
honestly,1
honesty,1
honeymoon,1
honor,1
honor,1
honorable,1
hoodwink,-1
hope,1
hopeful,1
hopefully,1
hopefulness,1
hopeless,-1
hopelessly,-1
hopelessness,-1
hopes,1
horde,-1
horrendous,-1
horrendously,-1
horrible,-1
horribly,-1
horrid,-1
horrific,-1
horrifically,-1
horrify,-1
horrifying,-1
horrifyingly,-1
horror,-1
horrors,-1
hospitable,1
hostage,-1
hostile,-1
hostilities,-1
hostility,-1
hot,1
hothead,-1
hotheaded,-1
hotbeds,-1
hothouse,-1
hubris,-1
huckster,-1
hug,1
humane,1
humanists,1
humanity,1
humankind,1
humble,1
humbling,-1
humiliate,-1
humiliating,-1
humiliation,-1
humility,1
humor,1
humorous,1
humorously,1
humour,1
humourous,1
hunger,-1
hungry,-1
hurt,-1
hurtful,-1
hustler,-1
hypocrisy,-1
hypocrite,-1
hypocrites,-1
hypocritical,-1
hypocritically,-1
hysteria,-1
hysteric,-1
hysterical,-1
hysterically,-1
hysterics,-1
icy,-1
ideal,1
idealism,1
idealist,1
idealize,1
ideally,1
idiocies,-1
idiocy,-1
idiot,-1
idiotic,-1
idiotically,-1
idiots,-1
idle,-1
idol,1
idolize,1
idolized,1
idyllic,1
ignoble,-1
ignominious,-1
ignominiously,-1
ignominy,-1
ignore,-1
ignorance,-1
ignorant,-1
ill,-1
illadvised,-1
illconceived,-1
illfated,-1
illfavored,-1
illmannered,-1
illnatured,-1
illsorted,-1
illtempered,-1
illtreated,-1
illtreatment,-1
illusage,-1
illused,-1
illegal,-1
illegally,-1
illegitimate,-1
illicit,-1
illiquid,-1
illiterate,-1
illness,-1
illogic,-1
illogical,-1
illogically,-1
illuminate,1
illuminati,1
illuminating,1
illumine,1
illusion,-1
illusions,-1
illusory,-1
illustrious,1
imaginary,-1
imaginative,1
imbalance,-1
imbecile,-1
imbroglio,-1
immaculate,1
immaculately,1
immaterial,-1
immature,-1
imminence,-1
imminent,-1
imminently,-1
immobilized,-1
immoderate,-1
immoderately,-1
immodest,-1
immoral,-1
immorality,-1
immorally,-1
immovable,-1
impair,-1
impaired,-1
impartial,1
impartiality,1
impartially,1
impasse,-1
impassioned,1
impassive,weakneg
impatience,-1
impatient,-1
impatiently,-1
impeach,-1
impeccable,1
impeccably,1
impede,-1
impedance,-1
impediment,-1
impel,1
impending,-1
impenitent,-1
imperfect,-1
imperfectly,-1
imperial,1
imperialist,-1
imperil,-1
imperious,-1
imperiously,-1
impermissible,-1
impersonal,-1
impertinent,-1
imperturbable,1
impervious,1
impetuous,-1
impetuously,-1
impetus,1
impiety,-1
impinge,-1
impious,-1
implacable,-1
implausible,-1
implausibly,-1
implicate,-1
implication,-1
implode,-1
implore,both
imploring,both
imploringly,both
impolite,-1
impolitely,-1
impolitic,-1
importance,1
important,1
importantly,1
importunate,-1
importune,-1
impose,-1
imposers,-1
imposing,-1
imposition,-1
impossible,-1
impossiblity,-1
impossibly,-1
impotent,-1
impoverish,-1
impoverished,-1
impractical,-1
imprecate,-1
imprecise,-1
imprecisely,-1
imprecision,-1
impregnable,1
impress,1
impression,1
impressions,1
impressive,1
impressively,1
impressiveness,1
imprison,-1
imprisonment,-1
improbability,-1
improbable,-1
improbably,-1
improper,-1
improperly,-1
impropriety,-1
improving,1
improve,1
improved,1
improvement,1
improvise,1
imprudence,-1
imprudent,-1
impudence,-1
impudent,-1
impudently,-1
impugn,-1
impulsive,-1
impulsively,-1
impunity,-1
impure,-1
impurity,-1
inability,-1
inaccessible,-1
inaccuracy,-1
inaccuracies,-1
inaccurate,-1
inaccurately,-1
inaction,-1
inactive,-1
inadequacy,-1
inadequate,-1
inadequately,-1
inadverent,-1
inadverently,-1
inadvisable,-1
inadvisably,-1
inalienable,1
inane,-1
inanely,-1
inappropriate,-1
inappropriately,-1
inapt,-1
inaptitude,-1
inarticulate,-1
inattentive,-1
incapable,-1
incapably,-1
incautious,-1
incendiary,-1
incense,-1
incessant,-1
incessantly,-1
incisive,1
incisively,1
incisiveness,1
incite,-1
incitement,-1
incivility,-1
inclement,-1
inclination,1
inclinations,1
inclined,1
inclusive,1
incognizant,-1
incoherence,-1
incoherent,-1
incoherently,-1
incommensurate,-1
incomparable,-1
incomparably,-1
incompatibility,-1
incompatible,-1
incompetence,-1
incompetent,-1
incompetently,-1
incomplete,-1
incompliant,-1
incomprehensible,-1
incomprehension,-1
inconceivable,-1
inconceivably,-1
inconclusive,-1
incongruous,-1
incongruously,-1
inconsequent,-1
inconsequently,-1
inconsequential,-1
inconsequentially,-1
inconsiderate,-1
inconsiderately,-1
inconsistence,-1
inconsistencies,-1
inconsistency,-1
inconsistent,-1
inconsolable,-1
inconsolably,-1
inconstant,-1
incontestable,1
incontrovertible,1
inconvenience,-1
inconvenient,-1
inconveniently,-1
incorrect,-1
incorrectly,-1
incorrigible,-1
incorrigibly,-1
incorruptible,1
incredible,1
incredibly,1
incredulous,-1
incredulously,-1
inculcate,-1
indebted,1
indecency,-1
indecent,-1
indecently,-1
indecision,-1
indecisive,-1
indecisively,-1
indecorum,-1
indefatigable,1
indefensible,-1
indefinite,-1
indefinitely,-1
indelible,1
indelibly,1
indelicate,-1
independence,1
independent,1
indescribable,1
indescribably,1
indestructible,1
indeterminable,-1
indeterminably,-1
indeterminate,-1
indifference,-1
indifferent,-1
indigent,-1
indignant,-1
indignantly,-1
indignation,-1
indignity,-1
indiscernible,-1
indiscreet,-1
indiscreetly,-1
indiscretion,-1
indiscriminate,-1
indiscriminating,-1
indiscriminately,-1
indispensable,1
indispensability,1
indisposed,-1
indisputable,1
indistinct,-1
indistinctive,-1
individuality,1
indoctrinate,-1
indoctrination,-1
indolent,-1
indomitable,1
indomitably,1
indubitable,1
indubitably,1
indulge,-1
indulgence,1
indulgent,1
industrious,1
ineffective,-1
ineffectively,-1
ineffectiveness,-1
ineffectual,-1
ineffectually,-1
ineffectualness,-1
inefficacious,-1
inefficacy,-1
inefficiency,-1
inefficient,-1
inefficiently,-1
ineligible,-1
inelegance,-1
inelegant,-1
ineloquent,-1
ineloquently,-1
inept,-1
ineptitude,-1
ineptly,-1
inequalities,-1
inequality,-1
inequitable,-1
inequitably,-1
inequities,-1
inertia,-1
inescapable,-1
inescapably,-1
inessential,-1
inestimable,1
inestimably,1
inevitable,-1
inevitably,-1
inexact,-1
inexcusable,-1
inexcusably,-1
inexorable,-1
inexorably,-1
inexpensive,1
inexperience,-1
inexperienced,-1
inexpert,-1
inexpertly,-1
inexpiable,-1
inexplainable,-1
inexplicable,-1
inextricable,-1
inextricably,-1
infallible,1
infallibly,1
infallibility,1
infamous,-1
infamously,-1
infamy,-1
infatuated,both
infected,-1
inferior,-1
inferiority,-1
infernal,-1
infest,-1
infested,-1
infidel,-1
infidels,-1
infiltrator,-1
infiltrators,-1
infirm,-1
inflame,-1
inflammatory,-1
inflated,-1
inflationary,-1
inflexible,-1
inflict,-1
influential,1
informative,1
infraction,-1
infringe,-1
infringement,-1
infringements,-1
infuriate,-1
infuriated,-1
infuriating,-1
infuriatingly,-1
ingenious,1
ingeniously,1
ingenuity,1
ingenuous,1
ingenuously,1
inglorious,-1
ingrate,-1
ingratiate,1
ingratiating,1
ingratiatingly,1
ingratitude,-1
inhibit,-1
inhibition,-1
inhospitable,-1
inhospitality,-1
inhuman,-1
inhumane,-1
inhumanity,-1
inimical,-1
inimically,-1
iniquitous,-1
iniquity,-1
injudicious,-1
injure,-1
injurious,-1
injury,-1
injustice,-1
injustices,-1
innocence,1
innocent,1
innocently,1
innocuous,1
innovation,1
innovative,1
innuendo,-1
inoffensive,1
inopportune,-1
inordinate,-1
inordinately,-1
inquisitive,1
insane,-1
insanely,-1
insanity,-1
insatiable,-1
insecure,-1
insecurity,-1
insensible,-1
insensitive,-1
insensitively,-1
insensitivity,-1
insidious,-1
insidiously,-1
insight,1
insightful,1
insightfully,1
insignificance,-1
insignificant,-1
insignificantly,-1
insincere,-1
insincerely,-1
insincerity,-1
insinuate,-1
insinuating,-1
insinuation,-1
insist,1
insistence,1
insistent,1
insistently,1
insociable,-1
isolation,-1
insolence,-1
insolent,-1
insolently,-1
insolvent,-1
insouciance,-1
inspiration,1
inspirational,1
inspire,1
inspiring,1
instability,-1
instable,-1
instigate,-1
instigator,-1
instigators,-1
instructive,1
instrumental,1
insubordinate,-1
insubstantial,-1
insubstantially,-1
insufferable,-1
insufferably,-1
insufficiency,-1
insufficient,-1
insufficiently,-1
insular,-1
insult,-1
insulted,-1
insulting,-1
insultingly,-1
insupportable,-1
insupportably,-1
insurmountable,-1
insurmountably,-1
insurrection,-1
intact,1
integral,1
integrity,1
intelligent,1
intelligence,1
intelligible,1
intercede,1
interest,1
interested,1
interesting,1
interests,1
interfere,-1
interference,-1
intermittent,-1
interrupt,-1
interruption,-1
intimacy,1
intimate,1
intimidate,-1
intimidating,-1
intimidatingly,-1
intimidation,-1
intolerable,-1
intolerablely,-1
intolerance,-1
intolerant,-1
intoxicate,-1
intractable,-1
intransigence,-1
intransigent,-1
intricate,1
intrigue,1
intriguing,1
intriguingly,1
intrude,-1
intrusion,-1
intrusive,-1
intuitive,1
inundate,-1
inundated,-1
invader,-1
invalid,-1
invalidate,-1
invalidity,-1
invaluable,1
invaluablely,1
invasive,-1
invective,-1
inveigle,-1
inventive,1
invidious,-1
invidiously,-1
invidiousness,-1
invigorate,1
invigorating,1
invincibility,1
invincible,1
inviolable,1
inviolate,1
invulnerable,1
involuntarily,-1
involuntary,-1
irate,-1
irately,-1
ire,-1
irk,-1
irksome,-1
ironic,-1
ironies,-1
irony,-1
irrational,-1
irrationality,-1
irrationally,-1
irreconcilable,-1
irredeemable,-1
irredeemably,-1
irreformable,-1
irrefutable,1
irrefutably,1
irregular,-1
irregularity,-1
irrelevance,-1
irrelevant,-1
irreparable,-1
irreplacible,-1
irrepressible,-1
irreproachable,1
irresistible,1
irresistibly,1
irresolute,-1
irresolvable,-1
irresponsible,-1
irresponsibly,-1
irretrievable,-1
irreverence,-1
irreverent,-1
irreverently,-1
irreversible,-1
irritable,-1
irritably,-1
irritant,-1
irritate,-1
irritated,-1
irritating,-1
irritation,-1
isolate,-1
isolated,-1
itch,-1
jabber,-1
jaded,-1
jam,-1
jar,-1
jaundiced,-1
jauntily,1
jaunty,1
jealous,-1
jealously,-1
jealousness,-1
jealousy,-1
jeer,-1
jeering,-1
jeeringly,-1
jeers,-1
jeopardize,-1
jeopardy,-1
jerk,-1
jest,1
jittery,-1
jobless,-1
joke,1
joker,-1
jollify,1
jolly,1
jolt,-1
jovial,1
joy,1
joyful,1
joyfully,1
joyless,1
joyous,1
joyously,1
jubilant,1
jubilantly,1
jubilate,1
jubilation,1
judicious,1
jumpy,-1
junk,-1
junky,-1
just,1
just,1
justice,1
justifiable,1
justifiably,1
justification,1
justify,1
justly,1
juvenile,-1
kaput,-1
keen,1
keen,-1
keenly,1
keenness,1
kemp,1
kick,-1
kid,1
kill,-1
killer,-1
killjoy,-1
kind,1
kindly,1
kindliness,1
kindness,1
kingmaker,1
kiss,1
knave,-1
knife,-1
knock,-1
knowledgeable,1
kook,-1
kooky,-1
lack,-1
lackadaisical,-1
lackey,-1
lackeys,-1
lacking,-1
lackluster,-1
laconic,-1
lag,-1
lambast,-1
lambaste,-1
lame,-1
lameduck,-1
lament,-1
lamentable,-1
lamentably,-1
languid,-1
languish,-1
lanky,-1
languor,-1
languorous,-1
languorously,-1
lapse,-1
large,1
lark,1
lascivious,-1
lastditch,-1
laud,1
laudable,1
laudably,1
laugh,-1
laughable,-1
laughably,-1
laughingstock,-1
laughter,-1
lavish,1
lavishly,1
lawabiding,1
lawbreaker,-1
lawbreaking,-1
lawful,1
lawfully,1
lawless,-1
lawlessness,-1
lax,-1
lazy,-1
leading,1
leak,-1
leakage,-1
leaky,-1
lean,1
learning,1
learned,1
least,-1
lech,-1
lecher,-1
lecherous,-1
lechery,-1
lecture,-1
leech,-1
leer,-1
leery,-1
leftleaning,-1
legendary,1
legitimacy,1
legitimate,1
legitimately,1
lenient,1
leniently,1
less,-1
lessdeveloped,-1
lessexpensive,1
lessen,-1
lesser,-1
lesserknown,-1
letch,-1
lethal,-1
lethargic,-1
lethargy,-1
leverage,1
levity,1
lewd,-1
lewdly,-1
lewdness,-1
liable,-1
liability,-1
liar,-1
liars,-1
liberal,1
liberation,1
liberalism,1
liberally,1
liberate,1
liberty,1
licentious,-1
licentiously,-1
licentiousness,-1
lie,-1
lie,-1
lier,-1
lies,-1
lifethreatening,-1
lifeblood,1
lifeless,-1
lifelong,1
light,1
lighthearted,1
lighten,1
likable,1
like,1
liking,1
limit,-1
limitation,-1
limited,-1
limp,-1
lionhearted,1
listless,-1
literate,1
litigious,-1
little,-1
littleknown,-1
live,1
lively,1
livid,-1
lividly,-1
loath,-1
loathe,-1
loathing,-1
loathly,-1
loathsome,-1
loathsomely,-1
lofty,1
logical,1
lone,-1
loneliness,-1
lonely,-1
lonesome,-1
long,-1
longing,-1
longingly,-1
loophole,-1
loopholes,-1
loot,-1
lorn,-1
losing,-1
lose,-1
loser,-1
loss,-1
lost,-1
lousy,-1
lovable,1
lovably,1
love,1
loveless,-1
loveliness,1
lovelorn,-1
lover,1
lovely,1
low,-1
lowcost,1
lowrated,-1
lowrisk,1
lowerpriced,1
lowly,-1
loyal,1
loyalty,1
lucid,1
lucidly,1
luck,1
luckier,1
luckiest,1
luckily,1
luckiness,1
lucky,1
lucrative,1
ludicrous,-1
ludicrously,-1
lugubrious,-1
lukewarm,-1
lull,-1
luminous,1
lunatic,-1
lunaticism,-1
lurch,-1
lure,-1
lurid,-1
lurk,-1
lurking,-1
lush,1
lust,both
luster,1
lustrous,1
luxuriant,1
luxuriate,1
luxurious,1
luxuriously,1
luxury,1
lying,-1
lyrical,1
macabre,-1
mad,-1
madden,-1
maddening,-1
maddeningly,-1
madder,-1
madly,-1
madman,-1
madness,-1
magic,1
magical,1
magnanimous,1
magnanimously,1
magnetic,1
magnificence,1
magnificent,1
magnificently,1
magnify,1
majestic,1
majesty,1
maladjusted,-1
maladjustment,-1
malady,-1
malaise,-1
malcontent,-1
malcontented,-1
maledict,-1
malevolence,-1
malevolent,-1
malevolently,-1
malice,-1
malicious,-1
maliciously,-1
maliciousness,-1
malign,-1
malignant,-1
malodorous,-1
maltreatment,-1
manageable,1
maneuver,-1
mangle,-1
mania,-1
maniac,-1
maniacal,-1
manic,-1
manifest,1
manipulate,-1
manipulation,-1
manipulative,-1
manipulators,-1
manly,1
mannerly,1
mar,-1
marginal,-1
marginally,-1
martyrdom,-1
martyrdomseeking,-1
marvel,1
marvellous,1
marvelous,1
marvelously,1
marvelousness,1
marvels,1
massacre,-1
massacres,-1
master,1
masterful,1
masterfully,1
masterpiece,1
masterpieces,1
masters,1
mastery,1
matchless,1
mature,1
maturely,1
maturity,1
maverick,-1
mawkish,-1
mawkishly,-1
mawkishness,-1
maxidevaluation,-1
maximize,1
meager,-1
mean,-1
meaningful,1
meaningless,-1
meanness,-1
meddle,-1
meddlesome,-1
mediocre,-1
mediocrity,-1
meek,1
melancholy,-1
mellow,1
melodramatic,-1
melodramatically,-1
memorable,1
memorialize,1
menace,-1
menacing,-1
menacingly,-1
mend,1
mendacious,-1
mendacity,-1
menial,-1
mentor,1
merciful,1
mercifully,1
merciless,-1
mercilessly,-1
mercy,1
mere,-1
merely,-1
merit,1
meritorious,1
merrily,1
merriment,1
merriness,1
merry,1
mesmerize,1
mesmerizing,1
mesmerizingly,1
mess,-1
messy,-1
meticulous,1
meticulously,1
midget,-1
miff,-1
might,1
mightily,1
mighty,1
mild,1
militancy,-1
mind,-1
mindful,1
mindless,-1
mindlessly,-1
minister,1
miracle,1
miracles,1
miraculous,1
miraculously,1
miraculousness,1
mirage,-1
mire,-1
mirth,1
misapprehend,-1
misbecoming,-1
misbecome,-1
misbegotten,-1
misbehave,-1
misbehavior,-1
miscalculate,-1
miscalculation,-1
mischief,-1
mischievous,-1
mischievously,-1
misconception,-1
misconceptions,-1
miscreant,-1
miscreants,-1
misdirection,-1
miser,-1
miserly,-1
miserable,-1
miserableness,-1
miserably,-1
miseries,-1
misery,-1
misfit,-1
misfortune,-1
misgiving,-1
misgivings,-1
misguidance,-1
misguide,-1
misguided,-1
mishandle,-1
mishap,-1
misinform,-1
misinformed,-1
misinterpret,-1
misjudge,-1
misjudgment,-1
